@RELATION email-features

@ATTRIBUTE containJS NUMERIC
@ATTRIBUTE numLinks NUMERIC
@ATTRIBUTE numDomainMisMatch NUMERIC
@ATTRIBUTE isHtmlEmail NUMERIC
@ATTRIBUTE numDotsInSender NUMERIC
@ATTRIBUTE IPAddrInUrl NUMERIC
@ATTRIBUTE hasKeywordInLinkText NUMERIC
@ATTRIBUTE numDistinctDomains NUMERIC
@ATTRIBUTE disparitiesHrefAndLinkText NUMERIC
@ATTRIBUTE keywordNorm0 NUMERIC
@ATTRIBUTE keywordNorm1 NUMERIC
@ATTRIBUTE keywordNorm2 NUMERIC
@ATTRIBUTE keywordNorm3 NUMERIC
@ATTRIBUTE keywordNorm4 NUMERIC
@ATTRIBUTE keywordNorm5 NUMERIC
@ATTRIBUTE class {phishing,non-phishing}

@DATA
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.006993006993006993,0.013986013986013986,0.0,0.02097902097902098,0.006993006993006993,0.0,phishing
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,phishing
0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.034482758620689655,0.0,0.0,0.019704433497536946,0.02463054187192118,0.019704433497536946,phishing
0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.007547169811320755,0.0037735849056603774,0.0,0.04905660377358491,0.033962264150943396,0.01509433962264151,phishing
0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.00759493670886076,0.012658227848101266,0.002531645569620253,0.02278481012658228,0.010126582278481013,0.00759493670886076,phishing
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.012195121951219513,0.06097560975609756,0.036585365853658534,phishing
0.0,3.0,4.0,1.0,1.0,1.0,0.0,4.0,1.0,0.015267175572519083,0.04580152671755725,0.0,0.0,0.015267175572519083,0.0,phishing
0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.003952569169960474,0.023715415019762844,0.0,0.0,0.03162055335968379,0.0,phishing
0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.0,phishing
0.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.006802721088435374,0.013605442176870748,0.013605442176870748,0.013605442176870748,0.013605442176870748,0.0,phishing
0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.028985507246376812,0.0,phishing
0.0,5.0,5.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0182648401826484,0.0091324200913242,0.0045662100456621,0.0182648401826484,0.0319634703196347,0.0,phishing
0.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.006756756756756757,0.0,0.037162162162162164,0.02364864864864865,0.013513513513513514,phishing
0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.015822784810126583,0.0031645569620253164,0.006329113924050633,0.022151898734177215,0.00949367088607595,0.0031645569620253164,phishing
0.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.006872852233676976,0.003436426116838488,0.006872852233676976,0.024054982817869414,0.027491408934707903,0.003436426116838488,phishing
0.0,6.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.017699115044247787,0.0,0.0,0.022123893805309734,0.008849557522123894,0.008849557522123894,phishing
0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0055762081784386614,0.007434944237918215,0.007434944237918215,0.022304832713754642,0.018587360594795536,0.0055762081784386614,phishing
0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0055762081784386614,0.007434944237918215,0.007434944237918215,0.022304832713754642,0.020446096654275093,0.0055762081784386614,phishing
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.013513513513513514,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.06756756756756757,0.0,phishing
1.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.011428571428571429,0.04,0.0,0.0,0.017142857142857144,0.017142857142857144,phishing
0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.003278688524590164,0.022950819672131147,0.0,0.003278688524590164,0.03278688524590164,0.0,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0035587188612099642,0.0,0.0,0.0,0.0,phishing
0.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.021739130434782608,0.016304347826086956,0.005434782608695652,0.021739130434782608,0.02717391304347826,0.005434782608695652,phishing
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.013513513513513514,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.06756756756756757,0.0,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003430531732418525,0.0,0.0,0.0,0.0,phishing
0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.00546448087431694,0.0,0.04371584699453552,0.03278688524590164,0.0,phishing
0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.006756756756756757,0.0033783783783783786,0.006756756756756757,0.02364864864864865,0.02702702702702703,0.0033783783783783786,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.0,phishing
0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.017167381974248927,0.004291845493562232,0.0,0.008583690987124463,0.034334763948497854,0.0,phishing
0.0,29.0,15.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0022624434389140274,0.01583710407239819,0.00904977375565611,0.018099547511312215,0.013574660633484165,0.004524886877828055,phishing
0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.006578947368421052,0.0,0.019736842105263157,0.02631578947368421,0.019736842105263157,phishing
