@RELATION email-features

@ATTRIBUTE containJS NUMERIC
@ATTRIBUTE numLinks NUMERIC
@ATTRIBUTE numDomainMisMatch NUMERIC
@ATTRIBUTE isHtmlEmail NUMERIC
@ATTRIBUTE numDotsInSender NUMERIC
@ATTRIBUTE IPAddrInUrl NUMERIC
@ATTRIBUTE hasKeywordInLinkText NUMERIC
@ATTRIBUTE numDistinctDomains NUMERIC
@ATTRIBUTE disparitiesHrefAndLinkText NUMERIC
@ATTRIBUTE keywordNorm0 NUMERIC
@ATTRIBUTE keywordNorm1 NUMERIC
@ATTRIBUTE keywordNorm2 NUMERIC
@ATTRIBUTE keywordNorm3 NUMERIC
@ATTRIBUTE keywordNorm4 NUMERIC
@ATTRIBUTE keywordNorm5 NUMERIC
@ATTRIBUTE class {phishing,non-phishing}

@DATA
0.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,phishing
0.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,phishing
0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.008695652173913044,0.0,0.043478260869565216,0.052173913043478265,0.008695652173913044,phishing
0.0,6.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0072992700729927005,0.021897810218978103,0.0072992700729927005,0.021897810218978103,0.014598540145985401,0.0072992700729927005,phishing
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,phishing
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,phishing
0.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.03349282296650718,0.023923444976076555,0.0,0.03349282296650718,0.009569377990430622,0.009569377990430622,phishing
0.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.03349282296650718,0.023923444976076555,0.0,0.03349282296650718,0.009569377990430622,0.009569377990430622,phishing
0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.034482758620689655,0.0,0.0,0.019704433497536946,0.02463054187192118,0.019704433497536946,phishing
0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0026109660574412533,0.0026109660574412533,0.0026109660574412533,0.015665796344647518,0.007832898172323759,0.005221932114882507,phishing
